Execucao em 07/05/2017 19:00

0;0.4180911190157734;999.0
1;0.3305809143706132;999.0
2;0.3287598592046373;999.0
3;0.32806597419576256;999.0
4;0.3273947371112298;999.0
5;0.3266716192583003;999.0
6;0.3258636305863713;999.0
7;0.32496551696808024;999.0
8;0.32398426773758643;999.0
9;0.32293000014558104;999.0
10;0.3218122309566046;999.0
11;0.3206390275889105;999.0
12;0.3194172200602125;999.0
13;0.31815279318272743;999.0
14;0.3168511764724902;999.0
15;0.31551740547102686;999.0
16;0.3141561966764184;999.0
17;0.3127719770236537;999.0
18;0.3113688933787846;999.0
19;0.3099508151698414;999.0
20;0.3085213361643304;999.0
21;0.3070837778347536;999.0
22;0.3056411950766336;999.0
23;0.30419638428224827;999.0
24;0.3027518934450189;999.0
25;0.301310033849775;999.0
26;0.299872892887367;999.0
27;0.2984423475660834;999.0
28;0.29702007834917354;999.0
29;0.2956075830122273;999.0
30;0.2942061902776675;999.0
31;0.2928170730416377;999.0
32;0.29144126105919027;999.0
33;0.2900796529961317;999.0
34;0.28873302779054794;999.0
35;0.28740205529461227;999.0
36;0.28608730618855666;999.0
37;0.2847892611748361;999.0
38;0.28350831947223976;999.0
39;0.2822448066379816;999.0
40;0.28099898175128735;999.0
41;0.2797710439953162;999.0
42;0.27856113867593385;999.0
43;0.2773693627162589;999.0
44;0.27619576966544895;999.0
45;0.27504037425903105;999.0
46;0.2739031565665166;999.0
47;0.2727840657601746;999.0
48;0.2716830235368051;999.0
49;0.27059992722224413;999.0
50;0.2695346525862245;999.0
51;0.26848705639312365;999.0
52;0.2674569787121379;999.0
53;0.26644424500849334;999.0
54;0.26544866803549666;999.0
55;0.26447004954555364;999.0
56;0.2635081818366687;999.0
57;0.26256284914951944;999.0
58;0.2616338289288192;999.0
59;0.2607208929614629;999.0
60;0.25982380840280644;999.0
61;0.2589423387013968;999.0
62;0.2580762444315174;999.0
63;0.25722528404205686;999.0
64;0.2563892145294244;999.0
65;0.25556779204151076;999.0
66;0.2547607724190658;999.0
67;0.2539679116802509;999.0
68;0.2531889664536143;999.0
69;0.25242369436424467;999.0
70;0.2516718543774099;999.0
71;0.25093320710361033;999.0
72;0.2502075150686035;999.0
73;0.24949454295163428;999.0
74;0.24879405779481134;999.0
75;0.24810582918629176;999.0
76;0.24742962941972294;999.0
77;0.24676523363212272;999.0
78;0.24611241992223282;999.0
79;0.2454709694511571;999.0
80;0.2448406665269535;999.0
81;0.24422129867470188;999.0
82;0.24361265669341134;999.0
83;0.24301453470104553;999.0
84;0.24242673016879018;999.0
85;0.24184904394562293;999.0
86;0.2412812802741287;999.0
87;0.2407232467984274;999.0
88;0.24017475456501558;999.0
89;0.23963561801722583;999.0
90;0.23910565498398192;999.0
91;0.23858468666343458;999.0
92;0.23807253760203329;999.0
93;0.2375690356695328;999.0
94;0.23707401203038758;999.0
95;0.2365873011119526;999.0
96;0.23610874056986966;999.0
97;0.23563817125098485;999.0
98;0.23517543715410355;999.0
99;0.23472038538889148;999.0
100;0.23427286613315892;999.0
101;0.23383273258878048;999.0
102;0.23339984093647223;999.0
103;0.23297405028960175;999.0
104;0.2325552226472354;999.0
105;0.23214322284657454;999.0
106;0.231737918514921;999.0
107;0.2313391800213221;999.0
